id,start1,end1,start2,end2,length,distance
667,563355,563423,2145332,2145400,68,1581909
668,563355,563423,2203854,2203922,68,1640431
669,563355,563423,2400855,2400923,68,1837432
670,563355,563423,3564493,3564561,68,1007556
671,563355,563423,3590371,3590439,68,981678
672,563358,563416,1819290,1819348,58,1255874
673,563358,563416,1995047,1995105,58,1431631
674,563358,563416,2770055,2770113,58,1802007
675,563358,563416,2937763,2937821,58,1634299
676,563358,563416,2938052,2938110,58,1634010
677,563359,563416,575880,575937,57,12464
678,563359,563416,601068,601125,57,37652
679,563359,563422,1286863,1286926,63,723441
680,563359,563416,1733100,1733157,57,1169684
681,563359,563416,1954333,1954390,57,1390917
682,563359,563416,2113842,2113899,57,1550426
683,563359,563416,2239246,2239303,57,1675830
684,563359,563416,2741916,2741973,57,1830148
685,563359,563416,2924771,2924828,57,1647293
686,563359,563423,3237825,3237889,64,1334232
687,563359,563416,3665642,3665699,57,906422
688,563359,563416,3995480,3995537,57,576584
689,563366,563416,3547250,3547300,50,1024828
690,564407,564505,576336,576434,98,11831
691,566613,566683,902146,902216,70,335463
692,575877,575945,3995477,3995545,68,589094
693,575878,575945,601066,601133,67,25121
694,575879,575937,1286862,1286920,58,710925
695,575879,575946,1733099,1733166,67,1157153
696,575880,575937,769663,769720,57,193726
697,575880,575937,769802,769859,57,193865
698,575880,575937,1002514,1002571,57,426577
699,575880,575937,1002677,1002734,57,426740
700,575880,575937,1464032,1464089,57,888095
701,575880,575937,1464166,1464223,57,888229
702,575880,575937,1487223,1487280,57,911286
703,575880,575941,1819291,1819352,61,1243350
704,575880,575943,1954333,1954396,63,1378390
705,575880,575941,1995048,1995109,61,1419107
706,575880,575945,2113842,2113907,65,1537897
707,575880,575937,2145336,2145393,57,1569399
708,575880,575937,2203858,2203915,57,1627921
709,575880,575946,2239246,2239312,66,1663300
710,575880,575937,2400859,2400916,57,1824922
711,575880,575938,2741916,2741974,58,1842668
712,575880,575943,2770056,2770119,63,1814523
713,575880,575942,2924771,2924833,62,1659809
714,575880,575941,2937764,2937825,61,1646817
715,575880,575941,2938053,2938114,61,1646528
716,575880,575937,3237825,3237882,57,1346760
717,575880,575937,3392994,3393051,57,1191591
718,575880,575937,3393188,3393245,57,1191397
719,575880,575937,3416435,3416492,57,1168150
720,575880,575937,3564497,3564554,57,1020088
721,575880,575937,3590375,3590432,57,994210
722,575880,575945,3665642,3665707,65,918935
723,575887,575937,3547250,3547300,50,1037349
724,601066,601258,3995478,3995670,192,614158
725,601067,601125,1286862,1286920,58,685737
726,601067,601133,1733099,1733165,66,1131966
727,601068,601125,769663,769720,57,168538
728,601068,601125,769802,769859,57,168677
729,601068,601125,1002514,1002571,57,401389
730,601068,601125,1002677,1002734,57,401552
731,601068,601125,1464032,1464089,57,862907
732,601068,601125,1464166,1464223,57,863041
733,601068,601125,1487223,1487280,57,886098
734,601068,601129,1819291,1819352,61,1218162
735,601068,601131,1954333,1954396,63,1353202
736,601068,601129,1995048,1995109,61,1393919
737,601068,601308,2113842,2114082,240,1512534
738,601068,601125,2145336,2145393,57,1544211
739,601068,601125,2203858,2203915,57,1602733
740,601068,601133,2239246,2239311,65,1638113
741,601068,601125,2400859,2400916,57,1799734
742,601068,601126,2741916,2741974,58,1867856
743,601068,601131,2770056,2770119,63,1839711
744,601068,601130,2924771,2924833,62,1684997
745,601068,601129,2937764,2937825,61,1672005
746,601068,601129,2938053,2938114,61,1671716
747,601068,601125,3237825,3237882,57,1371948
748,601068,601125,3392994,3393051,57,1216779
749,601068,601125,3393188,3393245,57,1216585
750,601068,601125,3416435,3416492,57,1193338
751,601068,601125,3564497,3564554,57,1045276
752,601068,601125,3590375,3590432,57,1019398
753,601068,601342,3665642,3665916,274,943914
754,601075,601125,3547250,3547300,50,1062537
755,601088,601350,902175,902437,262,300825
756,601108,601319,601139,601350,211,4008520
757,601108,601288,601170,601350,180,4008520
758,601108,601257,601201,601350,149,4008520
759,601108,601318,810582,810792,210,209264
760,601108,601287,810613,810792,179,209326
761,601108,601256,810644,810792,148,209388
762,601108,601225,810675,810792,117,209450
763,601108,601194,810706,810792,86,209512
764,601108,601163,810737,810792,55,209574
765,601108,601350,902226,902468,242,300876
766,601108,601319,902257,902468,211,300938
767,601108,601288,902288,902468,180,301000
768,601108,601257,902319,902468,149,301062
769,601108,601226,902350,902468,118,301124
770,601108,601195,902381,902468,87,301186
771,601108,601164,902412,902468,56,301248
772,601108,601295,952869,953056,187,351574
773,601108,601264,952900,953056,156,351636
774,601108,601233,952931,953056,125,351698
775,601108,601202,952962,953056,94,351760
776,601108,601171,952993,953056,63,351822
777,601108,601258,953209,953359,150,351951
778,601108,601227,953240,953359,119,352013
779,601108,601196,953271,953359,88,352075
780,601108,601165,953302,953359,57,352137
781,601108,601164,1264171,1264227,56,663007
782,601108,601163,1951076,1951131,55,1349913
783,601108,601277,2113913,2114082,169,1512636
784,601108,601246,2113944,2114082,138,1512698
785,601108,601215,2113975,2114082,107,1512760
786,601108,601184,2114006,2114082,76,1512822
787,601108,601319,2114149,2114360,211,1512830
788,601108,601288,2114180,2114360,180,1512892
789,601108,601257,2114211,2114360,149,1512954
790,601108,601226,2114242,2114360,118,1513016
791,601108,601195,2114273,2114360,87,1513078
792,601108,601164,2114304,2114360,56,1513140
793,601108,601218,2387957,2388067,110,1786739
794,601108,601187,2387988,2388067,79,1786801
795,601108,601226,2388081,2388199,118,1786855
796,601108,601195,2388112,2388199,87,1786917
797,601108,601164,2388143,2388199,56,1786979
798,601108,601218,2464324,2464434,110,1863106
799,601108,601187,2464355,2464434,79,1863168
800,601108,601249,2464448,2464589,141,1863199
801,601108,601218,2464479,2464589,110,1863261
802,601108,601187,2464510,2464589,79,1863323
803,601108,601228,2464603,2464723,120,1863375
804,601108,601197,2464634,2464723,89,1863437
805,601108,601166,2464665,2464723,58,1863499
806,601108,601226,2552405,2552523,118,1951179
807,601108,601195,2552436,2552523,87,1951241
808,601108,601164,2552467,2552523,56,1951303
809,601108,601164,2696921,2696977,56,1912893
810,601108,601204,2804345,2804441,96,1805429
811,601108,601173,2804376,2804441,65,1805429
812,601108,601226,2852013,2852131,118,1757739
813,601108,601195,2852044,2852131,87,1757739
814,601108,601164,2852075,2852131,56,1757739
815,601108,601311,3665713,3665916,203,943954
816,601108,601280,3665744,3665916,172,943954
817,601108,601249,3665775,3665916,141,943954
818,601108,601218,3665806,3665916,110,943954
819,601108,601187,3665837,3665916,79,943954
820,601108,601257,3665930,3666079,149,943791
821,601108,601226,3665961,3666079,118,943791
822,601108,601195,3665992,3666079,87,943791
823,601108,601164,3666023,3666079,56,943791
824,601108,601350,3687342,3687584,242,922286
825,601108,601350,3687373,3687615,242,922255
826,601108,601350,3687404,3687646,242,922224
827,601108,601350,3687435,3687677,242,922193
828,601108,601319,3687466,3687677,211,922193
829,601108,601288,3687497,3687677,180,922193
830,601108,601257,3687528,3687677,149,922193
831,601108,601226,3687559,3687677,118,922193
832,601108,601195,3687590,3687677,87,922193
833,601108,601164,3687621,3687677,56,922193
834,601108,601227,3995551,3995670,119,614200
835,601108,601196,3995582,3995670,88,614200
836,601108,601165,3995613,3995670,57,614200
837,601114,601235,2804320,2804441,121,1805435
838,601114,601350,3687317,3687553,236,922323
839,601117,601249,2387935,2388067,132,1786686
840,601120,601349,810563,810792,229,209214
841,601120,601326,952850,953056,206,351524
842,601124,601249,2464309,2464434,125,1863060
843,601126,601257,2388068,2388199,131,1786811
844,601126,601280,2464435,2464589,154,1863155
845,601126,601259,2464590,2464723,133,1863331
846,601126,601288,3665917,3666079,162,943809
847,601128,601195,1264160,1264227,67,662965
848,601128,601194,1951065,1951131,66,1349871
849,601129,601289,953199,953359,160,351910
850,601129,601350,2114139,2114360,221,1512789
851,601129,601257,2552395,2552523,128,1951138
852,601129,601195,2696911,2696977,66,1912914
853,601129,601257,2852003,2852131,128,1757760
854,601139,601350,902195,902406,211,300845
855,601139,601339,2113882,2114082,200,1512543
856,601139,601350,3665682,3665893,211,944008
857,601139,601289,3995520,3995670,150,614231
858,601145,601266,2804320,2804441,121,1805466
859,601145,601350,3687317,3687522,205,922385
860,601148,601280,2387935,2388067,132,1786655
861,601151,601350,810563,810762,199,209213
862,601151,601350,952850,953049,199,351500
863,601155,601280,2464309,2464434,125,1863029
864,601157,601288,2388068,2388199,131,1786780
865,601157,601311,2464435,2464589,154,1863124
866,601157,601290,2464590,2464723,133,1863300
867,601157,601319,3665917,3666079,162,943840
868,601159,601226,1264160,1264227,67,662934
869,601159,601225,1951065,1951131,66,1349840
870,601160,601320,953199,953359,160,351879
871,601160,601350,2114139,2114329,190,1512789
872,601160,601288,2552395,2552523,128,1951107
873,601160,601226,2696911,2696977,66,1912945
874,601160,601288,2852003,2852131,128,1757791
875,601170,601350,902195,902375,180,300845
876,601170,601350,2113882,2114062,180,1512532
877,601170,601350,3665682,3665862,180,944070
878,601170,601320,3995520,3995670,150,614262
879,601176,601297,2804320,2804441,121,1805497
880,601176,601350,3687317,3687491,174,922447
881,601179,601311,2387935,2388067,132,1786624
882,601182,601350,810563,810731,168,209213
883,601182,601350,952850,953018,168,351500
884,601186,601311,2464309,2464434,125,1862998
885,601188,601319,2388068,2388199,131,1786749
886,601188,601342,2464435,2464589,154,1863093
887,601188,601321,2464590,2464723,133,1863269
888,601188,601350,3665917,3666079,162,943871
889,601190,601257,1264160,1264227,67,662903
890,601190,601256,1951065,1951131,66,1349809
891,601191,601350,953199,953358,159,351849
892,601191,601350,2114139,2114298,159,1512789
893,601191,601319,2552395,2552523,128,1951076
894,601191,601257,2696911,2696977,66,1912976
895,601191,601319,2852003,2852131,128,1757822
896,601201,601350,902195,902344,149,300845
897,601201,601350,2113882,2114031,149,1512532
898,601201,601350,3665682,3665831,149,944132
899,601201,601350,3995520,3995669,149,614294
900,601207,601328,2804320,2804441,121,1805528
901,601207,601350,3687317,3687460,143,922509
902,601210,601342,2387935,2388067,132,1786593
903,601213,601350,810563,810700,137,209213
904,601213,601350,952850,952987,137,351500
905,601217,601342,2464309,2464434,125,1862967
906,601219,601352,2388068,2388201,133,1786716
907,601219,601350,2464435,2464566,131,1863085
908,601219,601350,2464590,2464721,131,1863240
909,601219,601350,3665917,3666048,131,943933
910,601221,601288,1264160,1264227,67,662872
911,601221,601287,1951065,1951131,66,1349778
912,601222,601350,953199,953327,128,351849
913,601222,601350,2114139,2114267,128,1512789
914,601222,601350,2552395,2552523,128,1951045
915,601222,601288,2696911,2696977,66,1913007
916,601222,601350,2852003,2852131,128,1757853
917,601232,601350,902195,902313,118,300845
918,601232,601350,2113882,2114000,118,1512532
919,601232,601350,3665682,3665800,118,944194
920,601232,601350,3995520,3995638,118,614356
921,601238,601350,2804320,2804432,112,1805568
922,601238,601350,3687317,3687429,112,922571
923,601241,601350,2387935,2388044,109,1786585
924,601244,601350,810563,810669,106,209213
925,601244,601350,952850,952956,106,351500
926,601248,601350,2464309,2464411,102,1862959
927,601250,601350,2388068,2388168,100,1786718
928,601250,601350,2464435,2464535,100,1863085
929,601250,601350,2464590,2464690,100,1863240
930,601250,601350,3665917,3666017,100,943995
931,601252,601319,1264160,1264227,67,662841
932,601252,601318,1951065,1951131,66,1349747
933,601253,601350,953199,953296,97,351849
934,601253,601350,2114139,2114236,97,1512789
935,601253,601350,2552395,2552492,97,1951045
936,601253,601319,2696911,2696977,66,1913038
937,601253,601350,2852003,2852100,97,1757915
938,601263,601350,902195,902282,87,300845
939,601263,601350,2113882,2113969,87,1512532
940,601263,601350,3665682,3665769,87,944256
941,601263,601350,3995520,3995607,87,614418
942,601269,601350,2804320,2804401,81,1805630
943,601269,601350,3687317,3687398,81,922633
944,601272,601350,2387935,2388013,78,1786585
945,601275,601350,810563,810638,75,209213
946,601275,601350,952850,952925,75,351500
947,601279,601350,2464309,2464380,71,1862959
948,601281,601350,2388068,2388137,69,1786718
949,601281,601350,2464435,2464504,69,1863085
950,601281,601350,2464590,2464659,69,1863240
951,601281,601350,3665917,3665986,69,944057
952,601283,601350,1264160,1264227,67,662810
953,601283,601349,1951065,1951131,66,1349716
954,601284,601350,953199,953265,66,351849
955,601284,601350,2114139,2114205,66,1512789
956,601284,601350,2552395,2552461,66,1951045
957,601284,601350,2696911,2696977,66,1913069
958,601284,601350,2852003,2852069,66,1757977
959,601294,601350,902195,902251,56,300845
960,601294,601350,2113882,2113938,56,1512532
961,601294,601350,3665682,3665738,56,944318
962,601294,601350,3995520,3995576,56,614480
963,601300,601350,2804320,2804370,50,1805692
964,601300,601350,3687317,3687367,50,922695
965,612337,612390,1286325,1286378,53,673935
966,616100,616151,2760317,2760368,51,1864494
967,616101,616172,616131,616202,71,4008661
968,616102,616166,1141802,1141866,64,525636
969,616131,616181,2760318,2760368,50,1864525
970,616132,616196,1141802,1141866,64,525606
971,662066,662165,1767329,1767428,99,1105164
972,662067,662134,662098,662165,67,4008664
973,662067,662130,873611,873674,63,211481
974,662067,662165,973809,973907,98,311644
975,662067,662165,973840,973938,98,311675
976,662067,662134,973871,973938,67,311737
977,662067,662166,974119,974218,99,311953
978,662067,662134,974150,974217,67,312016
979,662067,662165,1211102,1211200,98,548937
980,662067,662165,1211133,1211231,98,548968
981,662067,662166,1211164,1211263,99,548998
982,662067,662134,1211195,1211262,67,549061
983,662067,662165,1302051,1302149,98,639886
984,662067,662165,1302082,1302180,98,639917
985,662067,662165,1302113,1302211,98,639948
986,662067,662155,1302144,1302232,88,639989
987,662067,662124,1302175,1302232,57,640051
988,662067,662138,1761483,1761554,71,1099345
989,662067,662165,1767361,1767459,98,1105196
990,662067,662134,1767392,1767459,67,1105258
991,662067,662155,2949710,2949798,88,1721031
992,662067,662124,2949741,2949798,57,1721031
993,662067,662165,3285694,3285792,98,1385037
994,662067,662165,3285725,3285823,98,1385006
995,662067,662134,3285756,3285823,67,1385006
996,662067,662165,3340420,3340518,98,1330311
997,662067,662165,3340451,3340549,98,1330280
998,662067,662165,3340482,3340580,98,1330249
999,662067,662165,3340513,3340611,98,1330218
1000,662067,662166,3340544,3340643,99,1330186
1001,662067,662134,3340575,3340642,67,1330187
1002,662067,662165,3372747,3372845,98,1297984
1003,662067,662165,3372778,3372876,98,1297953
1004,662067,662165,3372809,3372907,98,1297922
1005,662067,662165,3372840,3372938,98,1297891
1006,662067,662165,3372871,3372969,98,1297860
1007,662067,662146,3372902,3372981,79,1297848
1008,662068,662161,873581,873674,93,211420
1009,662068,662165,1761453,1761550,97,1099288
1010,662068,662118,2310212,2310262,50,1648094
1011,662068,662165,2949680,2949777,97,1721053
1012,662068,662165,3340390,3340487,97,1330343
1013,662068,662124,3763758,3763814,56,907016
1014,662069,662165,973780,973876,96,311615
1015,662069,662165,1211073,1211169,96,548908
1016,662069,662165,1302022,1302118,96,639857
1017,662069,662165,3285665,3285761,96,1385070
1018,662069,662165,3372718,3372814,96,1298017
1019,662070,662134,1343923,1343987,64,681789
1020,662083,662165,974104,974186,82,311939
1021,662098,662165,1767330,1767397,67,1105165
